Invoice_No,Date,Time,Buyer_Name,Buyer_Address,PAN,GSTIN,Item,Qty,Rate,Amount,CGST,SGST,Total,Terms,Source_File
INV/2048/0514,1990-09-12,22:57:11,Jayant Lala,"24/58, Kakar Ganj, Bettiah 985725",,,Details:,2,192,384,34.56,34.56,453.12,,invoice_india_681.txt
INV/2040/0343,1972-03-21,21:08:35,Kiaan Srivastava,"47, Butala Zila, Rourkela 972487",ABCDE9515F,7OABCDE74372Z71,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_682.jpg.txt
INV/2096/0441,2010-05-02,10:52:08,Hazel Sarraf,"90, Kaul Ganj, Etawah-699761",,,Details:,5,839,4195,377.55,377.55,4950.1,,invoice_india_682.txt
INV/2027/0364,1978-10-15,21:08:35,Nirvi Randhawa,"48, Viswanathan Marg, Raiganj-202665",ABCDE8997F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_683.jpg.txt
INV/2040/0449,1980-03-08,15:08:44,Nishith Dora,"42/255, Srinivasan Ganj, Indore-800846",,,Details:,2,764,1528,137.52,137.52,1803.04,,invoice_india_683.txt
INV/2022/0069,1984-04-12,21:08:35,Rasha Sen,"54/296, Varkey Chowk, Rajkot 305574",ABCDE8694F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_684.jpg.txt
INV/2061/0868,1982-12-09,22:31:01,Abram Halder,"66/698, Sankar Ganj, Guntur 714682",,,Details:,5,484,2420,217.8,217.8,2855.6,,invoice_india_684.txt
INV/2078/0325,1987-06-03,21:08:35,Darshit Bhatt,"59, Shroff Nagar, New Delhi-358177",ABCDE4877F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_685.jpg.txt
INV/2046/0845,1994-05-07,06:58:43,Saanvi Contractor,"74, Vohra Street, Jamalpur 586625",,,Details:,3,845,2535,228.15,228.15,2991.3,,invoice_india_685.txt
INV/2030/0721,1987-04-10,21:08:35,Parinaaz Badami,"277, Ranganathan Circle, Hazaribagh-743620",ABCDE0829F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_686.jpg.txt
INV/2068/0005,1999-06-08,06:51:34,Raghav Bandi,"664, Singhal Marg, Durgapur-279523",,,Details:,4,840,3360,302.4,302.4,3964.8,,invoice_india_686.txt
INV/2066/0641,2022-02-27,21:08:35,Taran Rao,"760, Lal Chowk, Ballia 609731",ABCDE0079F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_687.jpg.txt
INV/2052/0119,2011-09-29,14:15:29,Akarsh Sarkar,"752, Randhawa Path, Allahabad-813983",,,Details:,5,726,3630,326.7,326.7,4283.4,,invoice_india_687.txt
INV/2021/0161,2000-09-20,21:08:35,Divij Varma,"32/962, Wali Street, Aizawl-314650",ABCDE1501F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_688.jpg.txt
INV/2028/0160,1975-03-11,11:02:10,Adah Sharaf,"96, Thakur Chowk, Kamarhati 133063",,,Details:,3,264,792,71.28,71.28,934.56,,invoice_india_688.txt
INV/2056/0072,1974-01-12,21:08:35,Nehmat Anne,"86, Mall Nagar, Kadapa 937984",ABCDE6301F,07ABCDE92412Z21,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_689.jpg.txt
INV/2041/0034,2025-03-07,09:02:46,Jayant Khare,"H.No. 78, Wali Street, Barasat-458262",,,Details:,1,258,258,23.22,23.22,304.44,,invoice_india_689.txt
INV/2033/0379,2006-01-25,21:08:35,Farhan Sachdeva,"H.No. 32, Varkey Road, Maheshtala 454849",ABCDE0442F,17ABCDE84002Z71,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_69.jpg.txt
INV/2069/0815,1996-12-05,20:28:22,Dharmajan Apte,"61, Thaman, Deoghar 527367",,,Details:,4,633,2532,227.88,227.88,2987.76,,invoice_india_69.txt
INV/2097/0148,2023-08-27,21:08:35,Faiyaz Mani,"09/825, Shere Path, Udupi-388876",ABCDE6495F,38ABCDE66552Z31,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_690.jpg.txt
INV/2027/0162,1986-08-02,16:00:26,Zara Aggarwal,"16/21, Tank Circle, Bhubaneswar-735105",,10ABCDE88792Z11,Details:,2,110,220,19.8,19.8,259.6,,invoice_india_690.txt
INV/2067/0343,1994-10-26,21:08:35,Dhruv Hayer,"77/591, Vig, Unnao 718073",ABCDE4646F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_691.jpg.txt
INV/2039/0386,1990-04-19,03:09:44,Nayantara Bobal,"727, Choudhury Chowk, Mirzapur-581181",,,Details:,2,682,1364,122.76,122.76,1609.52,,invoice_india_691.txt
INV/2092/0417,2001-07-07,21:08:35,Priyansh Kadakia,"H.No. 103, Luthra Chowk, Ludhiana 463155",ABCDE5S405,,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_692.jpg.txt
INV/2047/0404,2002-12-29,21:03:28,Shlok Biswas,"48, Shan Road, Rourkela 373414",,,Details:,4,343,1372,123.48,123.48,1618.96,,invoice_india_692.txt
INV/2024/0031,1999-05-02,21:08:35,Ritvik Bhatt,"59/76, Thaman Nagar, Jorhat-283445",ABCDE8225F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_693.jpg.txt
INV/2069/0134,2014-07-13,06:09:54,Samar Chaudhry,"H.No. 54, Cherian, Bettiah-749724",,,Details:,4,672,2688,241.92,241.92,3171.84,,invoice_india_693.txt
INV/2056/0710,2009-07-21,21:08:35,Adira Wali,"H.No. 522, Konda Road, Korba-494659",ABCDE9378F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_694.jpg.txt
INV/2067/0315,1983-11-22,10:15:08,Inaaya Sundaram,"H.No. 979, Buch Nagar, Nadiad 988728",,,Details:,3,781,2343,210.87,210.87,2764.74,,invoice_india_694.txt
INV/2019/0913,2019-10-09,21:08:35,Arhaan Buch,"08/188, Ahluwalia, Bongaigaon-7 16944",ABCDE0728F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_695.jpg.txt
INV/2034/0672,2020-03-30,21:56:21,Oorja Kannan,"70/854, Sanghvi Zila, Gorakhpur-245280",,,Details:,2,918,1836,165.24,165.24,2166.48,,invoice_india_695.txt
INV/2087/0638,1976-01-13,21:08:35,Vanya Kamdar,"02, Sachdev, Karnal-053050",ABCDE1569F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_696.jpg.txt
INV/2038/0201,1975-05-27,13:50:29,Vedika Kuruvilla,"H.No. 764, Sastry Chowk, North Dumdum 740496",,,Details:,3,793,2379,214.11,214.11,2807.22,,invoice_india_696.txt
INV/2037/0708,1976-02-19,21:08:35,Heer Lad,"43/554, Singhal Chowk, Begusarai 771535",ABCDE2115F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_697.jpg.txt
INV/2038/0683,2007-11-28,17:21:13,Elakshi Zacharia,"38/63, Dada Nagar, Jorhat-633904",,,Details:,4,700,2800,252.0,252.0,3304.0,,invoice_india_697.txt
INV/2053/0253,1977-11-28,21:08:35,Eshani Sankar,"83/649, Khanna Ganj, Pondicherry 576475",ABCDE4809F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_698.jpg.txt
INV/2011/0325,2000-04-26,23:09:30,Sumer Bakshi,"H.No. 84, Bail Nagar, Latur 084457",,,Details:,1,1000,1000,90.0,90.0,1180.0,,invoice_india_698.txt
INV/2081/0287,2010-12-11,21:08:35,Yuvaan Kohli,"574, Chad Nagar, Muzaffarpur 697562",ABCDE4642F,81ABCDE50022Z31,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_699.jpg.txt
INV/2094/0702,2010-06-27,09:54:32,Piya Agate,"H.No. 91, Sodhi Chowk, Durgapur-571902",,O89ABCDE0208Z91,Details:,1,976,976,87.84,87.84,1151.68,,invoice_india_699.txt
INV/2095/0127,1981-03-25,21:08:35,Arnav Khosla,"11, Arya Circle, Muzaffarpur-731330",ABCDE8549F,45ABCDE32982Z71,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_7.jpg.txt
INV/2059/0516,1998-02-08,20:21:50,Farhan Varma,"H.No. 700, Bala Zila, Anand 242595",,,Details:,5,512,2560,230.4,230.4,3020.8,,invoice_india_7.txt
INV/2094/0531,2007-06-26,21:08:35,Saanvi Tara,"95/13, Golla, Dewas 234264",ABCDE9016F,02ABCDE85222Z71,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_70.jpg.txt
INV/2075/0882,1972-06-25,10:13:03,Arnav Ganesh,"H.No. 23, Sha Ganj, Rajahmundry 228764",,,Details:,4,120,480,43.2,43.2,566.4,,invoice_india_70.txt
INV/2082/0694,1995-01-06,21:08:35,Misha Hari,"H.No. 581, Bali Road, Latur-717302",ABCDE8237F,74ABCDE03902Z21,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_700.jpg.txt
INV/2072/0090,1974-10-23,11:41:25,Shray Konda,"251, Raja Ganj, Kolkata-313877",,,Details:,4,723,2892,260.28,260.28,3412.56,,invoice_india_700.txt
INV/2048/0749,2000-04-25,21:08:35,Advika De,"801, Rau Road, Muzaffarpur-932915",ABCDE3449F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_701.jpg.txt
INV/2058/0744,2010-09-21,01:39:54,Parinaaz Bali,"25/38, Bhatti Circle, Madhyamgram 115437",,,Details:,2,962,1924,173.16,173.16,2270.32,,invoice_india_701.txt
INV/2011/0966,2001-05-08,21:08:35,Vidur lyer,"735, Varkey Chowk, Avadi 555762",ABCDE0943F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_702.jpg.txt
INV/2008/0925,2020-09-25,02:38:59,Charvi Chand,"H.No. 329, Guha Street, Raiganj-146713",,,Details:,2,525,1050,94.5,94.5,1239.0,,invoice_india_702.txt
INV/2091/0349,2018-06-30,21:08:35,Prerak Hari,"74, Edwin Marg, Bharatpur 420750",ABCDE0689F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_703.jpg.txt
INV/2073/0384,2013-10-26,06:30:11,Ranbir Sharaf,"H.No. 521, Gera Chowk, Ranchi-223163",,,Details:,2,656,1312,118.08,118.08,1548.16,,invoice_india_703.txt
INV/2024/0117,2006-01-03,21:08:35,Raunak Banerjee,"494, Rana Zila, Pimpri-Chinchwad-409654",ABCDE8633F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_704.jpg.txt
INV/2061/0858,1976-07-06,06:39:44,Kimaya Mane,"78, Reddy Ganj, Visakhapatnam-757636",,,Details:,4,902,3608,324.72,324.72,4257.44,,invoice_india_704.txt
INV/2046/0266,1986-06-29,21:08:35,Kabir Dara,"H.No. 128, Dewan Ganj, Bijapur-709121",ABCDE2226F,,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_705.jpg.txt
INV/2039/0944,1989-12-29,16:39:53,Amani Kalita,"H.No. 59, Sandal Nagar, Sagar-194260",,,Details:,1,502,502,45.18,45.18,592.36,,invoice_india_705.txt
INV/2097/0336,2002-07-21,21:08:35,Aaina Andra,"42/40, Chakrabarti Chowk, Tirupati 467174",ABCDE9559F,,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_706.jpg.txt
INV/2086/0668,2019-04-16,15:56:00,Ojas Sandal,"997, Chander Circle, Karaikudi 095434",,,Details:,5,803,4015,361.35,361.35,4737.7,,invoice_india_706.txt
INV/2087/0945,2002-04-22,21:08:35,Shray Golla,"H.No. 93, Rajagopal, Vadodara 083493",ABCDE5383F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_707.jpg.txt
INV/2048/0926,2020-10-27,14:32:05,Lavanya Kant,"11, Sarna Street, Imphal 974822",,,Details:,3,257,771,69.39,69.39,909.78,,invoice_india_707.txt
INV/2081/0386,1986-06-01,21:08:35,Aaina Sheth,"H.No. 23, Chacko, Firozabad-866243",ABCDE2588F,,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_708.jpg.txt
INV/2024/0678,1980-09-28,19:23:25,Aaryahi Swamy,"23, Choudhary Chowk, Kolhapur-125063",,,Details:,4,583,2332,209.88,209.88,2751.76,,invoice_india_708.txt
INV/2031/0288,1976-11-06,21:08:35,Indranil Sami,"088, Dasgupta Zila, Pudukkottai 124999",ABCDES909F,17ABCDE29412Z91,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_709.jpg.txt
INV/2075/0348,2010-08-26,22:52:17,Zeeshan Khurana,"H.No. 25, Walla Road, Hosur-765490",,,Details:,2,497,994,89.46,89.46,1172.92,,invoice_india_709.txt
INV/2060/0983,2019-08-07,21:08:35,Kiara Bal,"842, Kaur Road, Karimnagar 623984",ABCDE4919F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_71.jpg.txt
INV/2012/0462,1975-01-18,08:41:26,Farhan Sathe,"H.No. 70, Bhargava Zila, Amravati-704146",,,Details:,3,1000,3000,270.0,270.0,3540.0,,invoice_india_71.txt
INV/2082/0905,1983-01-29,21:08:35,Ishaan Subramanian,"H.No. 043, Singhal Nagar, Gaya-292762",ABCDE5788F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_710.jpg.txt
INV/2045/0118,1976-07-05,11:29:50,Ira Yogi,"076, Dhar Nagar, Secunderabad 409123",,,Details:,4,768,3072,276.48,276.48,3624.96,,invoice_india_710.txt
INV/2023/0408,1983-10-11,21:08:35,Anahi Krish,"58/266, Jaggi Road, Mau-945715",ABCDE7510F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_711.jpg.txt
INV/2069/0003,1999-05-09,17:38:21,Devansh Chokshi,"385, Koshy Nagar, Aizawl-305524",,,Details:,1,858,858,77.22,77.22,1012.44,,invoice_india_711.txt
INV/2052/0801,1973-03-21,21:08:35,Aayush Ganesh,"06, Babu Road, Pallavaram 626924",ABCDE8655F,68ABCDE82232Z21,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_712.jpg.txt
INV/2043/0146,2019-03-24,05:42:26,Manikya Swamy,"31/68, Doshi Path, Chinsurah 014966",,,Details:,5,744,3720,334.8,334.8,4389.6,,invoice_india_712.txt
INV/2040/0779,1990-10-22,21:08:35,Faiyaz Dass,"212, Gara Zila, Pune-824057",ABCDE9694F,78ABCDE26162Z41,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_713.jpg.txt
INV/2009/0799,1976-12-28,07:12:43,Arnav Dave,"006, Chadha, Ghaziabad 251716",,,Details:,5,104,520,46.8,46.8,613.6,,invoice_india_713.txt
INV/2092/0160,1982-10-03,21:08:35,Yakshit Sankar,"18/09, Balasubramanian Ganj, Rajpur Sonarpur 303860",ABCDE1399F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_714.jpg.txt
INV/2080/0228,1984-06-02,06:03:07,Anahi Bora,"29, Chaudhry Ganj, Saharanpur 477819",,,Details:,4,806,3224,290.16,290.16,3804.32,,invoice_india_714.txt
INV/2087/0361,1991-06-08,21:08:35,Ishita Bhardwaj,"91/55, Shetty Path, Maheshtala 684022",ABCDE0015F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_715.jpg.txt
INV/2021/0677,2015-02-22,07:09:37,Bhamini Kulkarni,"05/703, Kuruvilla, Hyderabad 860178",,,Details:,3,277,831,74.79,74.79,980.58,,invoice_india_715.txt
INV/2049/0200,2015-10-09,21:08:35,Anya Hayre,"812, Tailor Ganj, Medininagar-857740",ABCDE9400F,56ABCDE75502Z61,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_716.jpg.txt
INV/2074/0024,1991-10-25,22:48:28,Aaina Chaudhuri,"08/800, Borah Path, Secunderabad-462224",,,Details:,4,593,2372,213.48,213.48,2798.96,,invoice_india_716.txt
INV/2098/0581,2020-03-14,21:08:35,Nishith Kapur,"H.No. 582, Saha Nagar, Howrah-574626",ABCDE3104F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_717.jpg.txt
INV/2063/0381,2024-08-18,06:51:49,Stuvan D’Alia,"40/458, Keer Ganj, Parbhani-642402",,,Details:,2,850,1700,153.0,153.0,2006.0,,invoice_india_717.txt
INV/2047/0035,1992-09-19,21:08:35,Aniruddh Maharaj,"H.No. 72, Mannan Marg, Loni-858430",ABCDE3719F,76ABCDE64702Z11,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_718.jpg.txt
INV/2075/0010,1993-07-14,02:20:46,Amani Mani,"78/61, Dhar Marg, Jammu-326594",,,Details:,3,581,1743,156.87,156.87,2056.74,,invoice_india_718.txt
INV/2096/0615,2012-03-14,21:08:35,Tara Anand,"H.No. 64, Dhingra Nagar, Ghaziabad 199615",ABCDE7000F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_719.jpg.txt
INV/2073/0633,1996-04-25,10:39:59,Jhanvi Dave,"H.No. 996, Dora Road, Adoni 827469",,,Details:,2,843,1686,151.74,151.74,1989.48,,invoice_india_719.txt
INV/2076/0652,2009-06-14,21:08:35,Samiha Lad,"67/180, Chand Zila, Durgapur 739137",ABCDE5763F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_72.jpg.txt
INV/2049/0745,2003-10-12,03:26:44,Pranay Bhasin,"H.No. 80, Sangha Ganj, Motihari-903375",,,Details:,4,566,2264,203.76,203.76,2671.52,,invoice_india_72.txt
INV/2039/0956,1985-05-17,21:08:35,Saanvi Dyal,"H.No. 239, Mani Ganj, Khandwa-375069",ABCDE3984F,98ABCDE04252Z01,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_720.jpg.txt
INV/2067/0324,1975-05-22,01:49:06,Vanya Buch,"150, Bose Ganj, Satara 443013",,,Details:,5,444,2220,199.8,199.8,2619.6,,invoice_india_720.txt
INV/2036/0896,2016-11-24,21:08:35,Neelofar Chhabra,"32/33, Dave Road, Jalandhar 700525",ABCDE1601F,19ABCDE45312Z71,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_721.jpg.txt
INV/2098/0695,2010-06-21,04:30:46,Riya Ramachandran,"356, Rau Path, Dharmavaram-596210",,,Details:,3,740,2220,199.8,199.8,2619.6,,invoice_india_721.txt
INV/2079/0889,1970-03-03,21:08:35,Divij Dugar,"124, Vora Street, Ranchi 117517",ABCDE0801F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_722.jpg.txt
INV/2040/0642,1984-05-07,23:39:14,Fateh Khanna,"445, Sampath Path, Rampur 640544",,,Details:,4,862,3448,310.32,310.32,4068.64,,invoice_india_722.txt
INV/2082/0347,2021-09-08,21:08:35,Urvi Bava,"72/20, Chaudhari Zila, Yamunanagar-956741",ABCDE8309F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_723.jpg.txt
INV/2036/0990,1994-02-09,04:12:17,Miraya Kumar,"H.No. 54, Wadhwa Street, Ongole-242781",,,Details:,1,366,366,32.94,32.94,431.88,,invoice_india_723.txt
INV/2075/0778,1979-04-24,21:08:35,Nitara Saran,"65/056, Buch Road, Uluberia-475472",ABCDE6693F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_724.jpg.txt
INV/2071/0709,1994-02-10,23:21:19,Rohan Tripathi,"53/214, Sani Zila, Alwar-240203",,,Details:,3,872,2616,235.44,235.44,3086.88,,invoice_india_724.txt
INV/2006/0307,2015-02-17,21:08:35,Suhana Karpe,"H.No. 89, Bahri Path, Udaipur-873688",ABCDE8207F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_725.jpg.txt
INV/2032/0870,1997-06-22,07:48:08,Misha Sabharwal,"44, Thakur Marg, Mira-Bhayandar-111567",,,Details:,3,150,450,40.5,40.5,531.0,,invoice_india_725.txt
INV/2035/0265,2000-06-03,21:08:35,Nirvi Dara,"H.No. 339, Das Zila, Srikakulam-715778",ABCDE8037F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_726.jpg.txt
INV/2056/0250,1970-04-25,16:58:02,Yakshit Sidhu,"H.No. 65, Bhattacharyya Marg, Ghaziabad 686061",,,Details:,2,743,1486,133.74,133.74,1753.48,,invoice_india_726.txt
INV/2046/0461,1986-02-15,21:08:35,Aaina Bhalla,"73/48, Sarin Marg, Coimbatore-813578",ABCDE0849F,,Details:,5,,,,,,Goods once sold will not be taken back.,invoice_india_727.jpg.txt
INV/2066/0568,1981-07-16,10:26:06,Nakul Chadha,"80/05, Vohra Chowk, Khammam 585763",,,Details:,2,323,646,58.14,58.14,762.28,,invoice_india_727.txt
INV/2070/0179,2002-02-02,21:08:35,Vedika Guha,"18/192, Vohra Marg, Khandwa-891573",ABCDE8970F,,Details:,4,,,,,,Goods once sold will not be taken back.,invoice_india_728.jpg.txt
INV/2011/0227,1997-11-19,21:48:14,Samaira Sinha,"953, Banerjee, Varanasi 888320",,,Details:,3,587,1761,158.49,158.49,2077.98,,invoice_india_728.txt
INV/2068/0976,2008-08-05,21:08:35,Ivana Bala,"61/371, Wali Path, Amritsar-471813",ABCDE5649F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_729.jpg.txt
INV/2094/0407,2015-11-15,12:29:03,Onkar Tailor,"H.No. 185, Choudhury Zila, Dindigul 772625",,,Details:,5,432,2160,194.4,194.4,2548.8,,invoice_india_729.txt
INV/2069/0916,2024-04-09,21:08:35,Dhanuk De,"27/81, Mann Chowk, Kishanganj 447236",ABCDE6748F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_73.jpg.txt
INV/2043/0786,2021-03-09,15:20:59,Purab Chand,"988, Sengupta Nagar, Nanded 113142",,,Details:,2,959,1918,172.62,172.62,2263.24,,invoice_india_73.txt
INV/2070/0439,2022-12-16,21:08:35,Mahika Sani,"H.No. 10, Dash Nagar, Medininagar-570536",ABCDE7743F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_730.jpg.txt
INV/2019/0682,1985-03-26,17:58:40,Neysa Kurian,"H.No. 109, Zacharia, Bihar Sharif 530007",,,Details:,5,577,2885,259.65,259.65,3404.3,,invoice_india_730.txt
INV/2062/0166,2009-03-14,21:08:35,Shaan Ravi,"773, Chaudhry Marg, Amaravati-988223",ABCDE8213F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_731.jpg.txt
INV/2041/0931,1970-02-17,04:22:46,Samiha Jani,"H.No. 17, Chopra Street, Durg 192217",,,Details:,4,641,2564,230.76,230.76,3025.52,,invoice_india_731.txt
INV/2021/0484,1981-12-30,21:08:35,Aarush Dhawan,"84, Chaudhary Chowk, Berhampore-013730",ABCDE4930F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_732.jpg.txt
INV/2045/0976,1998-03-04,09:21:00,Siya Karan,"42/204, Luthra Nagar, Panchkula-626819",,,Details:,2,300,600,54.0,54.0,708.0,,invoice_india_732.txt
INV/2024/0661,1989-11-04,21:08:35,Kimaya Ratti,"714, Hegde Road, Durgapur 509317",ABCDE0447F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_733.jpg.txt
INV/2097/0849,2023-05-02,22:36:56,Myra Barad,"05/767, Roy Chowk, Bhusawal-998310",,,Details:,2,960,1920,172.8,172.8,2265.6,,invoice_india_733.txt
INV/2072/0782,1975-03-16,21:08:35,Pranay Bhavsar,"H.No. 369, Gokhale Chowk, Bokaro 832208",ABCDE0161F,23ABCDE97352Z81,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_734.jpg.txt
INV/2057/0400,1977-08-11,23:06:53,Yakshit Shukla,"H.No. 534, Bobal Path, Vadodara-840005",,,Details:,4,169,676,60.84,60.84,797.68,,invoice_india_734.txt
INV/2082/0885,2022-10-23,21:08:35,Devansh Ganesan,"93/942, Sengupta Road, Raurkela Industrial Township-464275",ABCDE2356F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_735.jpg.txt
INV/2052/0802,2023-04-08,22:50:14,Zain Goyal,"H.No. 42, Choudhary Marg, Suryapet 688230",,,Details:,5,577,2885,259.65,259.65,3404.3,,invoice_india_735.txt
INV/2019/0878,2016-06-16,21:08:35,Kimaya Keer,"H.No. 60, Basak Marg, Jabalpur 180556",ABCDE8318F,,Details:,1,,,,,,Goods once sold will not be taken back.,invoice_india_736.jpg.txt
INV/2052/0429,1993-10-09,06:16:20,Zeeshan Keer,"53/084, Swaminathan Circle, Hapur 094419",,,Details:,5,520,2600,234.0,234.0,3068.0,,invoice_india_736.txt
INV/2056/0786,2007-02-02,21:08:35,Tarini Tailor,"H.No. 71, Gola, Danapur-278998",ABCDE3264F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_737.jpg.txt
INV/2022/0659,2019-05-16,04:42:12,Fateh Singhal,"H.No. 894, Mane, Bihar Sharif 989953",,,Details:,3,649,1947,175.23,175.23,2297.46,,invoice_india_737.txt
INV/2049/0292,1986-08-17,21:08:35,Divyansh Sridhar,"23/329, Sahni Ganj, Jalna 144871",ABCDE2683F,,Details:,2,,,,,,Goods once sold will not be taken back.,invoice_india_738.jpg.txt
INV/2009/0379,2024-08-18,11:04:29,Raghav Bhatnagar,"66/133, Cheema Zila, Jamalpur-939230",,,Details:,5,633,3165,284.85,284.85,3734.7,,invoice_india_738.txt
INV/2064/0529,1989-03-17,21:08:35,Yuvaan Sankar,"H.No. 88, Chaudhari Path, Siwan 793308",ABCDE1924F,,Details:,3,,,,,,Goods once sold will not be taken back.,invoice_india_739.jpg.txt
INV/2094/0165,1976-04-17,21:27:19,Kismat Singhal,"90/44, Chana Street, Rajpur Sonarpur-795582",,,Details:,2,736,1472,132.48,132.48,1736.96,,invoice_india_739.txt
